"","project_id","bug_id","target_class","execution_id","objective","objective_type","called","activated","useful","ff_eval"
"908510","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I69 Branch 83 IFLT L1178 - false","Branch",2569,0,0,"6026"
"908511","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I7 Branch 6 IFNULL L175 - false","Branch",21111,20037,5970,"196497"
"908512","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZJ)J: I23 Branch 68 IF_ICMPNE L954 - true","Branch",815,0,0,"3806"
"908513","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1291","Line",405616,389435,0,"196497"
"908514","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1292","Line",405616,389435,0,"196497"
"908515","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I63 Branch 24 IFNONNULL L324 - true","Branch",35307,30580,12171,"57353"
"908516","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I75 Branch 25 IFGT L326 - true","Branch",2,0,0,"4919"
"908517","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I92 Branch 41 IFNONNULL L469 - false","Branch",28752,26714,0,"196497"
"908518","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I65 Branch 82 IFLT L1178 - false","Branch",4659,3382,0,"33942"
"908519","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I92 Branch 41 IFNONNULL L469 - true","Branch",591,0,0,"1445"
"908520","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1288","Line",405616,389435,0,"196497"
"908521","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1287","Line",405616,389435,0,"196497"
"908522","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I3 Branch 33 IFNONNULL L415 - false","Branch",73,0,0,"1445"
"908523","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I51 Branch 37 IFNE L423 - false","Branch",38052,36395,4337,"196499"
"908524","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I21 Branch 2 IFNONNULL L137 - true","Branch",87979,82505,0,"196498"
"908525","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I13 Branch 9 IFLE L207 - false","Branch",5,0,0,"231"
"908526","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I85 Branch 84 IFLT L1184 - false","Branch",669,0,0,"3227"
"908527","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: Line 151","Line",87979,82505,0,"196498"
"908528","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: root-Branch","Branch",405616,389435,0,"196497"
"908529","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: Line 145","Line",501,0,0,"539"
"908530","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getShortName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 54 IFNULL L752 - false","Branch",55956,53518,3019,"196498"
"908531","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: Line 978","Line",876,0,0,"469"
"908532","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I19 Branch 69 IF_ICMPEQ L978 - false","Branch",9273,4344,0,"19841"
"908533","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I31 Branch 81 IFGT L1169 - true","Branch",4655,3433,0,"34054"
"908534","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.<init>(Ljava/lang/String;)V: I7 Branch 51 IFNONNULL L690 - false","Branch",256239,246074,0,"196497"
"908535","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I5 Branch 15 IFNE L254 - true","Branch",45,0,0,"538"
"908536","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: Line 974","Line",876,0,0,"469"
"908537","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: Line 976","Line",876,0,0,"469"
"908538","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: Line 612","Line",405616,389435,0,"196497"
"908539","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.hashCode()I: Line 1248","Line",1447,0,0,"732"
"908540","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: I3 Branch 50 IFNONNULL L670 - true","Branch",350,0,0,"1493"
"908541","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I14 Branch 39 IFNULL L448 - true","Branch",591,0,0,"331"
"908542","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 70 IFNE L982 - false","Branch",8397,3346,0,"17374"
"908543","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I79 Branch 38 IFNE L426 - false","Branch",38052,36395,4322,"196499"
"908544","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I98 Branch 27 IFNE L329 - true","Branch",2,0,0,"7816"
"908545","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I98 Branch 27 IFNE L329 - false","Branch",71102,67978,1615,"196507"
"908546","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I64 Branch 5 IFNONNULL L154 - false","Branch",87979,82505,0,"196498"
"908547","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I55 Branch 13 IFNE L216 - true","Branch",14,0,0,"258"
"908548","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I38 Branch 31 IFNULL L359 - true","Branch",69975,67196,3,"196498"
"908549","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.printOffset(I)Ljava/lang/String;: I112 Branch 49 IFNE L655 - false","Branch",900,0,0,"6534"
"908550","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 70 IFNE L982 - true","Branch",17314,12263,0,"39687"
"908551","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I49 Branch 4 IFNONNULL L148 - false","Branch",501,0,0,"536"
"908552","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I23 Branch 60 IF_ICMPEQ L887 - false","Branch",4865,1566,29,"16642"
"908553","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I14 Branch 39 IFNULL L448 - false","Branch",28752,26714,0,"196497"
"908554","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I75 Branch 74 IFEQ L992 - false","Branch",24624,17861,962,"65691"
"908555","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 75 IFEQ L994 - true","Branch",61132,54369,1797,"180950"
"908556","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getConvertedId(Ljava/lang/String;)Ljava/lang/String;: I7 Branch 46 IFNONNULL L560 - true","Branch",122,0,0,"1522"
"908557","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I19 Branch 69 IF_ICMPEQ L978 - true","Branch",876,0,0,"11956"
"908558","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 75 IFEQ L994 - false","Branch",24624,17861,954,"65691"
"908559","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.hashCode()I: root-Branch","Branch",1447,0,0,"6971"
"908560","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: Line 615","Line",405616,389435,84890,"196497"
"908561","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I43 Branch 12 IFLE L214 - false","Branch",13,0,0,"1201"
"908562","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I65 Branch 73 IFNE L989 - false","Branch",16178,9415,0,"42713"
"908563","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I12 Branch 44 IFNULL L532 - false","Branch",54227,51890,0,"196497"
"908564","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 77 IFGE L1009 - false","Branch",7384,2860,0,"17338"
"908565","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I16 Branch 34 IFNULL L419 - true","Branch",38052,36483,4215,"196497"
"908566","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I56 Branch 40 IFNONNULL L460 - false","Branch",591,0,0,"331"
"908567","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 62 IFEQ L896 - true","Branch",4322,1317,59,"24825"
"908568","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I20 Branch 66 IFGE L927 - false","Branch",40,0,0,"3728"
"908569","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 77 IFGE L1009 - true","Branch",160,0,0,"3091"
"908570","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 62 IFEQ L896 - false","Branch",6737,3732,59,"41350"
"908571","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I25 Branch 71 IFGE L982 - true","Branch",9146,2383,0,"25106"
"908572","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I18 Branch 20 IFLE L306 - false","Branch",2,0,0,"1012"
"908573","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I56 Branch 40 IFNONNULL L460 - true","Branch",28752,26714,0,"196497"
"908574","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: root-Branch","Branch",405616,389435,84858,"196492"
"908575","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 64 IFGE L902 - true","Branch",212,0,0,"8724"
"908576","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 64 IFGE L902 - false","Branch",93,0,0,"5071"
"908577","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I27 Branch 67 IFLT L927 - false","Branch",405,0,0,"2288"
"908578","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: root-Branch","Branch",405616,389435,0,"196492"
"908579","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 540","Line",54239,51767,0,"196509"
"908580","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I27 Branch 67 IFLT L927 - true","Branch",42,0,0,"3642"
"908581","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: Line 1295","Line",405616,389435,0,"196497"
"908582","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 57 IFNULL L792 - false","Branch",70204,66998,2820,"196498"
"908583","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffset(Lorg/joda/time/ReadableInstant;)I: I3 Branch 58 IFNONNULL L813 - false","Branch",255,0,0,"775"
"908584","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 443","Line",591,0,0,"331"
"908585","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I107 Branch 76 IFGE L1009 - false","Branch",160,0,0,"5518"
"908586","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: I4 Branch 80 IFEQ L1143 - true","Branch",419,0,0,"2992"
"908587","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 448","Line",591,0,0,"331"
"908588","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I61 Branch 63 IFLT L900 - false","Branch",93,0,0,"12862"
"908589","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 446","Line",591,0,0,"331"
"908590","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 447","Line",591,0,0,"331"
"908591","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 460","Line",591,0,0,"331"
"908592","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 456","Line",28162,26475,0,"196238"
"908593","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 469","Line",591,0,0,"331"
"908594","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I23 Branch 60 IF_ICMPEQ L887 - true","Branch",1354,0,0,"14184"
"908595","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 464","Line",28162,26475,0,"196238"
"908596","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 465","Line",28752,26714,0,"196497"
"908597","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 463","Line",28162,26475,0,"196238"
"908598","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I43 Branch 72 IFNE L985 - false","Branch",16178,9415,0,"41508"
"908599","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 887","Line",1354,0,0,"705"
"908600","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 884","Line",1354,0,0,"705"
"908601","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 885","Line",1354,0,0,"705"
"908602","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 473","Line",591,0,0,"331"
"908603","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I54 Branch 45 IFNONNULL L544 - true","Branch",54215,51890,0,"196497"
"908604","Time",9,"org.joda.time.DateTimeZone",14,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I34 Branch 3 IFNULL L142 - true","Branch",87979,82505,0,"196490"
"908605","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1150","Line",65481,60557,1785,"189571"
"908606","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I101 Branch 86 IFEQ L1189 - false","Branch",53,0,0,"407"
"908607","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: Line 1231","Line",3200,0,0,"1614"
"908608","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: Line 882","Line",9032,0,0,"4466"
"908609","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1149","Line",65481,60557,1783,"189571"
"908610","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1148","Line",5184,260,0,"13564"
"908611","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.isStandardOffset(J)Z: I8 Branch 59 IF_ICMPNE L844 - true","Branch",31548,27345,0,"50234"
"908612","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I19 Branch 35 IFNE L419 - false","Branch",25540,24473,91,"194502"
"908613","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I45 Branch 36 IFLE L423 - true","Branch",44969,42984,5925,"194502"
"908614","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: root-Branch","Branch",399853,381913,0,"194501"
"908615","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I94 Branch 65 IFGT L905 - false","Branch",457,0,0,"2119"
"908616","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.setNameProvider(Lorg/joda/time/tz/NameProvider;)V: I7 Branch 42 IFNULL L501 - false","Branch",69044,65569,0,"194501"
"908617","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: root-Branch","Branch",399853,381913,0,"194501"
"908618","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I3 Branch 8 IFNONNULL L204 - false","Branch",149,0,0,"2800"
"908619","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: root-Branch","Branch",3200,0,0,"2845"
"908620","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 85 IFEQ L1186 - false","Branch",2904,0,0,"7033"
"908621","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - true","Branch",9636,6363,246,"45390"
"908622","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I65 Branch 82 IFLT L1178 - true","Branch",6568,4947,0,"34102"
"908623","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 61 IFGE L890 - false","Branch",7646,4373,240,"30291"
"908624","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 85 IFEQ L1186 - true","Branch",2921,0,0,"7123"
"908625","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.setProvider(Lorg/joda/time/tz/Provider;)V: I7 Branch 32 IFNULL L402 - false","Branch",44967,43095,0,"194501"
"908626","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I7 Branch 6 IFNULL L175 - false","Branch",26521,25564,19959,"194501"
"908627","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.convertLocalToUTC(JZJ)J: I23 Branch 68 IF_ICMPNE L954 - true","Branch",6447,2853,0,"16010"
"908628","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1291","Line",399853,381913,0,"194501"
"908629","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1292","Line",399853,381913,0,"194501"
"908630","Time",9,"org.joda.time.DateTimeZone",15,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I63 Branch 24 IFNONNULL L324 - true","Branch",81501,76064,28907,"134456"
